caption	image
Chloé fw23 The clothes are made of leather and fur, with the leather being black and the fur being white.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230007-53e6aa979d6bb9a3b981.jpg
Chloé fw23 The clothes are made of leather and fur, and they are predominantly black and blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230008-6e1ec64823fb56f46f84.jpg
Chloé fw23 The clothes are made of leather and fur, and they are blue and white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230009-ec06517e8422eb461770.jpg
Chloé fw23 The clothes are made of leather and fur, and they are black and white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230010-f51fba1c30a809431a1c.jpg
Chloé fw23 The clothes are made of leather and have a black and blue color scheme.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230011-c8a337c1a62e6b234af9.jpg
Chloé fw23 The woman is wearing a dress made of a colorful, patchwork quilt material, which is a unique and creative design.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230012-37af9f5873cab20ac531.jpg
Chloé fw23 The clothes are made of leather and fur, and they are black and white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230013-68f988d4bf624906874d.jpg
Chloé fw23 The woman is wearing a black dress with a lace top and a white bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230014-f32cc4e754fc0e25587c.jpg
Chloé fw23 The woman is wearing a black dress with a white collar, and she is carrying a white handbag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230015-a6ac03364c28f76266eb.jpg
Chloé fw23 The woman is wearing a long dress made of a light-colored, possibly white, material, and she is carrying a white purse.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230016-ffe5a4a6cb911b837c23.jpg
Chloé fw23 The clothes are made of black materials, and the woman is wearing a black coat, a white dress, and a black hat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230017-e88485594fdab0c19d2a.jpg
Chloé fw23 The woman is wearing a light blue dress, which is made of wool, and she has a brown bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230018-dd931c1b184875047546.jpg
Chloé fw23 The clothes in the image are made of leather and are black and white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230019-448dc497ba3310e348d9.jpg
Chloé fw23 The clothes are made of black and white materials, and the woman is wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230020-9b5f7678004d5cc505af.jpg
Chloé fw23 The woman is wearing a blue dress, which is made of leather, and she is carrying a brown bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230021-c26db5abbb2b4f36936c.jpg
Chloé fw23 The clothes in the image are made of black and white materials, with the woman wearing a black coat and a white bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230022-6853ce753bee1386c122.jpg
Chloé fw23 The woman is wearing a white and blue dress, which is made of leather and has a leather bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230023-57fc4322406a67a79a6e.jpg
Chloé fw23 The clothes are made of leather and have blue and black colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230024-276c3e38167d7edb8fbf.jpg
Chloé fw23 The woman is wearing a black dress with a lace top and a black skirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230025-1cd72f8463f39ef25e93.jpg
Chloé fw23 The woman is wearing a striped coat, which is made of wool, and a black bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230026-768dcabcf55ad89b4203.jpg
Chloé fw23 The woman is wearing a black dress with a lace pattern and a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230027-e9b194b6507745bbe545.jpg
Chloé fw23 The clothes are made of a combination of black and white materials, and they feature blue and white stripes.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230028-2b5d05e65b042d7f77c7.jpg
Chloé fw23 The woman is wearing a black leather coat, a white dress, and black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230029-fbad291f695ce39c1196.jpg
Chloé fw23 The clothes are made of wool, which is a natural fiber, and the colors are predominantly white and black.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230030-af4f2c138554e5657106.jpg
Chloé fw23 The woman is wearing a white suit, which is made of silk, and she has a blue bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230031-0b61ea7cd9afc4caa766.jpg
Chloé fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230032-b81da13f1758c68fd5b9.jpg
Chloé fw23 The woman is wearing a black suit, which is made of wool, and she has a blue bag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230033-7bfe2d19fe02c4b4d96c.jpg
Chloé fw23 The woman is wearing a white dress, which is made of silk, and she is also wearing a white coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230034-52d0badb3cc1d26547e3.jpg
Chloé fw23 The woman is wearing a white dress and a black bag, which are both summer-appropriate and stylish.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230035-38fa40c436ba61f19fc1.jpg
Chloé fw23 The woman is wearing a white dress and a black coat, which is a combination of contrasting colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230036-b02b69193aa2ec8f81e7.jpg
Chloé fw23 The black dress is made of wool, and the woman is wearing black boots.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230037-0aa3363b9aefc6a62f2f.jpg
Chloé fw23 The clothes are made of black and white materials, and the woman is wearing a black and white outfit.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230038-9737a1ec5d7fc685f6b3.jpg
Chloé fw23 The woman is wearing a black dress made of silk, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230039-4b7f5cf98b4309edabdc.jpg
Chloé fw23 The woman is wearing a black dress with a sheer top and a skirt, and she is also wearing a black shawl.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230040-c563773343ff9fee6fd5.jpg
Chloé fw23 The clothes are made of lightweight, flowing materials, such as chiffon, and are predominantly white and blue.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230041-69a88c805224f7229986.jpg
Chloé fw23 The woman is wearing a dress made of a light, sheer material, and it is white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230042-c7a58e1aa8663eb4a0f8.jpg
Chloé fw23 The woman is wearing a white dress, which is made of chiffon, and she is also wearing a blue necklace.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/chloeaw230043-2f32c3639533fcd8c917.jpg
GAUCHERE fw23 The woman is wearing a black leather coat, which is made of leather, and a black dress, which is made of a synthetic	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230001-d4b917762a8e688c2810.JPG
GAUCHERE fw23 The woman is wearing a black dress and a black skirt, both of which are made of a material that is likely to be either silk	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230002-022c080ab68bbb631f65.JPG
GAUCHERE fw23 The woman is wearing a black coat, which is made of leather, and a black suit.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230003-df018c4a074784aff0d0.JPG
GAUCHERE fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230004-885ec0cca8a902c8162b.JPG
GAUCHERE fw23 The woman is wearing a dress made of silk, which is a lightweight and luxurious fabric, and the dress is white, which	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230005-12dd855b6c9298ac4efd.JPG
GAUCHERE fw23 The woman is wearing a black leather jacket and black pants, which are both made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230006-ef094c3093fefa72a6cd.JPG
GAUCHERE fw23 The woman is wearing a white top and a black skirt, which are both made of wool.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230007-44d7fbdeda2bbb844b50.JPG
GAUCHERE fw23 The woman is wearing a grey coat, which is made of wool, and she is also wearing a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230008-ce5e3018d5d578fd2f75.JPG
GAUCHERE fw23 The man is wearing a black suit, which is made of wool, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230009-9f261b9b343b4e6aa202.JPG
GAUCHERE fw23 The clothes are made of wool, which is a natural fiber, and they are gray in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230010-e98523e56e451557736d.JPG
GAUCHERE fw23 The woman is wearing a black suit, which consists of a jacket and pants, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230011-f6b59c0851f530e67b31.JPG
GAUCHERE fw23 The man is wearing a black suit, which is made of wool, and a black tie, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230012-6226ac85e9107c028918.JPG
GAUCHERE fw23 The woman is wearing a brown jacket and black pants, which are made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230013-ce2ed935e77923330d01.JPG
GAUCHERE fw23 The woman is wearing a black leather jacket and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230014-511b1b3e410222c3175a.JPG
GAUCHERE fw23 The man is wearing a black shirt and a brown jacket, which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230015-853933b57fd381e29a5d.JPG
GAUCHERE fw23 The woman is wearing a black coat, which is made of wool, and a black dress, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230016-6e105a8a811ee2d6b6a6.JPG
GAUCHERE fw23 The woman is wearing a black leather jacket and black pants, which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230017-57c23ea02a44d71be18f.JPG
GAUCHERE fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing a black scarf.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230018-72076188a2b2033bafea.JPG
GAUCHERE fw23 The man is wearing a green coat, which is made of wool, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230019-213501e257e010496560.JPG
GAUCHERE fw23 The woman is wearing a black dress, which is made of a material that is both lightweight and waterproof.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230020-a9cadf9d0a8b604b7f43.JPG
GAUCHERE fw23 The man is wearing a black and white outfit, which is a combination of black and white materials.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230021-3a9d5fe1e7bf2f59d4c4.JPG
GAUCHERE fw23 The woman is wearing a brown jacket, which is made of denim, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230022-ab247ed54eb92914eca0.JPG
GAUCHERE fw23 The woman is wearing a black and white dress, which is made of leather, and she is also wearing a leather skirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230023-a6220104e821cfb0078b.JPG
GAUCHERE fw23 The woman is wearing a black dress with a gold belt, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230024-cc3ea626a618ad3a5951.JPG
GAUCHERE fw23 The man is wearing a green jacket, which is made of wool, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230025-89a12921e4cafb9ac130.JPG
GAUCHERE fw23 The man is wearing a blue jacket, a black shirt, and a grey tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230026-1738fd9682af60798c5e.JPG
GAUCHERE fw23 The woman is wearing a black coat, which is made of wool, and a black dress, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230027-bab33fd56d4c8c21de06.JPG
GAUCHERE fw23 The woman is wearing a dress made of silk, which is a lightweight and luxurious fabric, and she is also wearing a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230028-efe99d4c38f3534df8ba.JPG
GAUCHERE fw23 The woman is wearing a long, light blue shirt and a matching pair of pants, both made of a synthetic material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230029-4cdff8a3c9d000070bfd.JPG
GAUCHERE fw23 The woman is wearing a black dress, which is made of silk, and she is standing next to a man wearing a black suit.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230030-9efc484da72df2fb9324.JPG
GAUCHERE fw23 The woman is wearing a dress made of a light-colored, flowing material, and she is also wearing a jacket.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230031-df7999a2d1d0da00366e.JPG
GAUCHERE fw23 The woman is wearing a brown jacket and a black skirt, both made of denim material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230032-c2d672720d1e80842ded.JPG
GAUCHERE fw23 The woman is wearing a black dress, which is made of silk, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/gauchereaw230033-9b3526fcdd4bf817e30f.JPG
